"code","V14","V15","V16","V17","V18","V19","V20","V22","V23","V24","V25","V26","V27","SEX","AGE","MARITAL"
"DE-E",1,5,1,2,4,1,2,2,4,2,2,3,2,1,72,1
"DE-E",5,5,1,5,3,2,3,2,2,3,2,4,4,2,21,6
"DE-E",6,5,1,3,1,1,1,1,5,3,3,5,3,2,72,1
"DE-E",2,3,2,2,2,2,2,2,3,3,3,2,2,2,56,1
"DE-E",6,1,4,2,4,5,5,1,4,2,3,4,2,1,69,1
"DE-E",3,3,2,1,1,1,1,2,3,3,3,4,2,2,46,1
"DE-E",1,3,2,2,4,2,2,1,4,2,2,4,2,2,62,1
"DE-E",2,2,2,2,2,2,2,1,5,4,4,4,1,1,57,4
"DE-E",5,5,1,3,1,1,1,1,4,4,4,4,1,2,37,3
"DE-E",1,1,4,1,3,6,6,1,4,1,2,4,2,2,56,1
"DE-E",5,5,1,2,2,4,4,1,3,3,4,2,2,2,35,6
"DE-E",4,4,1,2,2,2,2,2,4,2,4,2,2,1,47,6
"DE-E",4,4,1,2,2,3,3,2,3,2,3,3,2,1,23,6
"DE-E",2,5,1,4,3,4,4,1,5,4,4,2,4,1,53,1
"DE-E",1,3,2,1,2,2,2,1,5,2,2,2,2,2,65,1
"DE-E",3,3,5,4,1,1,1,1,2,2,2,4,4,2,81,5
"DE-E",4,4,3,3,2,2,3,2,3,3,2,4,4,1,69,5
"DE-E",3,2,4,2,2,2,2,2,4,3,4,4,2,2,56,1
"DE-E",6,2,1,1,4,2,6,1,4,3,1,2,3,2,60,1
"DE-E",3,4,2,6,2,2,6,2,3,4,4,4,6,1,22,6
"DE-E",4,4,2,2,4,4,4,2,4,1,1,3,4,2,28,6
"DE-E",2,4,2,2,2,2,2,2,3,3,3,3,2,1,58,1
"DE-E",5,4,2,2,2,2,2,1,2,5,4,4,4,2,48,1
"DE-E",1,2,3,2,2,2,2,1,4,4,4,2,2,1,56,1
"DE-E",2,2,2,2,1,1,1,1,2,2,2,2,2,2,31,1
"DE-E",1,1,4,1,4,2,4,1,4,1,2,3,4,1,71,1
"DE-E",4,2,2,2,4,6,6,6,4,2,2,4,2,1,19,6
"DE-E",5,4,3,5,1,1,2,2,3,3,5,5,2,2,43,4
"DE-E",3,5,1,1,1,1,1,1,4,3,3,5,3,2,70,1
"DE-E",4,4,2,2,1,1,1,2,4,4,4,3,4,2,63,1
"DE-E",2,3,1,2,2,2,4,1,4,4,2,3,2,1,78,5
"DE-E",4,4,2,2,2,2,2,1,4,2,2,4,2,1,53,1
"DE-E",2,2,3,2,4,3,3,1,3,2,2,4,2,2,56,1
"DE-E",1,4,1,1,1,1,2,1,4,5,2,6,1,2,76,1
"DE-E",6,4,2,1,2,2,2,1,4,5,4,1,2,2,58,1
"DE-E",2,4,2,4,4,4,4,1,4,4,4,3,2,1,61,1
"DE-E",3,3,1,6,6,1,1,2,3,2,2,3,2,2,32,1
"DE-E",5,5,1,1,1,5,5,1,5,5,5,5,3,1,67,4
"DE-E",6,6,1,1,1,1,1,1,5,5,6,6,6,2,30,6
"DE-E",3,2,2,2,2,6,6,1,4,1,2,2,1,1,78,1
"DE-E",6,2,2,2,2,2,4,1,5,2,2,4,2,1,85,1
"DE-E",1,1,2,1,4,5,5,1,4,2,4,3,2,1,73,1
"DE-E",4,4,2,4,4,2,2,1,4,4,2,2,2,1,28,6
"DE-E",5,5,1,2,1,2,2,2,4,4,4,4,2,2,40,6
"DE-E",6,5,1,2,1,1,1,1,5,5,5,3,3,1,60,1
"DE-E",3,1,3,1,2,4,4,1,5,4,5,3,1,2,77,1
"DE-E",4,4,1,1,2,1,1,1,4,1,1,2,2,2,57,5
"DE-E",5,5,1,1,1,1,1,1,5,5,1,5,1,2,56,1
"DE-E",4,2,2,2,2,2,2,1,5,4,4,2,2,2,79,1
"DE-E",6,6,2,6,1,6,6,1,6,1,3,6,2,2,57,1
"DE-E",5,5,1,1,2,2,2,2,4,3,3,4,2,1,32,6
"DE-E",3,3,2,3,2,4,4,2,4,3,6,6,2,1,37,6
"DE-E",3,5,1,3,1,6,6,1,5,4,3,5,1,2,47,1
"DE-E",1,2,2,2,4,4,4,2,4,4,2,2,2,2,59,1
"DE-E",2,2,3,2,4,6,6,2,4,3,3,3,2,1,35,1
"DE-E",3,2,3,2,4,4,4,1,4,2,4,4,2,1,72,1
"DE-E",6,5,1,1,2,6,6,1,2,2,1,3,1,1,29,6
"DE-E",4,4,2,2,2,2,4,1,3,2,2,3,1,2,29,1
"DE-E",3,4,2,2,2,2,2,2,4,4,4,2,2,1,50,1
"DE-E",4,4,1,2,1,1,1,2,4,4,4,2,2,1,21,6
"DE-E",3,2,2,3,4,6,6,3,4,3,4,2,3,1,63,1
"DE-E",4,4,2,2,2,2,2,2,4,2,2,2,2,2,44,6
"DE-E",2,3,2,2,1,2,2,1,3,4,4,3,2,1,63,1
"DE-E",3,3,5,1,1,1,4,1,5,4,4,2,2,1,62,1
"DE-E",3,4,2,2,2,2,2,2,4,2,3,3,2,2,46,1
"DE-E",3,5,1,1,1,1,1,2,5,5,5,1,1,1,66,1
"DE-E",5,5,1,1,1,1,1,1,5,3,2,3,3,2,58,4
"DE-E",5,5,1,1,1,1,1,4,2,2,2,3,2,1,48,6
"DE-E",5,3,1,4,4,2,2,1,4,1,2,4,2,1,32,6
"DE-E",6,4,1,6,6,6,6,2,4,4,4,6,6,2,47,1
"DE-E",2,6,6,1,6,6,6,2,4,5,5,4,6,1,51,1
"DE-E",4,4,2,6,6,2,2,2,4,6,6,6,6,2,53,4
"DE-E",2,1,4,6,3,6,6,1,2,2,2,3,2,1,73,1
"DE-E",6,3,2,2,2,2,2,2,2,3,2,5,2,1,26,6
"DE-E",5,5,1,6,3,2,3,1,4,3,2,3,2,2,31,6
"DE-E",3,2,2,4,4,4,4,2,4,4,3,2,2,1,29,6
"DE-E",3,3,3,4,1,1,1,1,3,2,2,3,2,1,45,1
"DE-E",2,4,2,2,2,2,4,1,4,4,4,2,1,1,49,1
"DE-E",3,2,2,1,1,1,1,1,5,4,3,3,2,2,69,4
"DE-E",4,4,2,1,2,1,1,1,2,2,2,1,1,1,51,6
"DE-E",4,2,2,3,2,2,2,2,4,2,2,2,2,1,31,6
"DE-E",3,3,2,3,3,2,2,1,4,2,2,3,2,1,53,1
"DE-E",2,1,5,4,3,4,4,1,4,3,3,4,1,2,25,6
"DE-E",2,5,3,1,4,1,1,1,4,1,5,3,1,2,55,1
"DE-E",4,5,1,1,2,1,1,1,2,4,2,4,1,2,22,6
"DE-E",2,4,2,2,2,4,4,1,4,4,4,4,4,1,58,4
"DE-E",6,5,1,1,2,6,6,1,6,5,5,6,1,2,24,6
"DE-E",4,4,2,2,2,2,2,2,4,4,4,2,2,1,36,6
"DE-E",3,4,1,1,2,2,4,1,4,3,5,2,2,2,69,4
"DE-E",6,6,2,6,2,1,1,2,6,3,6,3,6,2,52,5
"DE-E",4,5,1,6,2,2,2,2,2,2,2,3,2,2,36,1
"DE-E",3,3,1,1,4,2,2,1,5,1,4,1,1,1,43,1
"DE-E",1,1,5,5,4,4,4,1,4,3,2,2,5,2,57,1
"DE-E",6,4,2,2,2,6,6,4,2,2,2,2,2,1,19,6
"DE-E",2,3,3,2,4,6,4,2,2,2,2,2,2,1,62,1
"DE-E",5,3,3,3,3,3,3,6,3,3,2,3,2,2,28,6
"DE-E",1,1,5,5,5,4,5,1,5,1,4,4,1,1,51,1
"DE-E",5,5,1,6,1,1,1,2,4,5,4,6,6,2,33,1
"DE-E",4,4,2,2,2,2,2,1,4,4,4,2,2,1,37,6
"DE-E",1,5,1,1,3,5,5,1,4,2,1,4,1,1,42,6
"DE-E",2,2,5,1,6,6,6,1,3,6,3,1,2,2,69,1
"DE-E",6,3,1,3,4,2,6,2,4,4,2,2,6,2,67,1
"DE-E",3,3,2,2,2,2,2,2,3,5,5,2,2,1,21,6
"DE-E",4,2,4,2,4,4,4,1,5,2,4,2,1,1,61,1
"DE-E",3,5,1,4,2,2,2,1,4,2,2,4,1,2,27,6
"DE-E",4,3,3,4,4,6,6,2,4,2,3,2,1,1,23,6
"DE-E",6,4,2,2,2,2,2,1,3,4,2,2,1,2,39,6
"DE-E",4,4,2,2,1,1,1,1,4,4,4,4,2,2,62,4
"DE-E",5,5,2,6,2,1,1,2,5,6,6,6,4,2,53,1
"DE-E",6,3,1,1,1,4,4,2,4,2,2,5,1,2,62,1
"DE-E",5,5,1,6,6,2,2,2,4,3,4,6,6,2,35,6
"DE-E",2,2,2,3,3,3,3,1,3,2,2,2,2,1,77,1
"DE-E",5,5,5,1,1,6,6,1,1,1,1,1,1,1,81,5
"DE-E",1,1,1,2,1,1,1,1,1,1,2,1,1,2,67,1
"DE-E",5,5,1,3,4,3,4,2,6,2,3,5,2,2,51,1
"DE-E",1,1,4,1,2,1,1,2,2,4,3,4,1,2,52,1
"DE-E",5,3,1,6,3,6,6,1,2,4,3,3,1,2,31,6
"DE-E",6,6,2,3,2,5,5,2,2,3,2,5,5,1,67,1
"DE-E",3,3,2,1,1,1,1,2,2,3,2,3,2,2,27,6
"DE-E",2,1,4,2,4,3,4,1,4,4,4,3,2,1,72,1
"DE-E",3,3,1,1,1,1,1,1,2,2,2,5,1,1,40,1
"DE-E",1,5,1,5,1,1,3,1,2,2,1,5,1,1,86,5
"DE-E",2,2,5,1,2,1,2,2,4,4,2,2,2,2,77,5
"DE-E",2,2,2,2,2,3,2,2,3,4,3,3,2,2,75,1
"DE-E",3,3,1,3,1,1,1,1,3,3,3,3,1,1,31,6
"DE-E",1,2,2,1,2,2,3,1,2,2,4,2,2,2,71,4
"DE-E",2,4,2,1,4,3,3,1,5,2,3,4,3,1,62,1
"DE-E",3,4,2,2,2,3,3,2,3,3,3,2,2,1,22,6
"DE-E",3,3,2,4,2,4,4,2,4,4,4,4,3,2,46,1
"DE-E",2,2,4,2,2,2,2,2,4,4,2,4,3,2,60,1
"DE-E",3,4,1,2,1,2,2,2,2,2,1,5,4,1,82,1
"DE-E",4,4,2,2,1,1,1,1,3,4,4,4,2,2,41,4
"DE-E",6,6,6,6,2,6,6,2,3,3,2,2,3,1,67,1
"DE-E",2,2,2,3,2,3,3,2,4,3,4,2,2,1,53,1
"DE-E",3,4,3,1,1,1,1,1,1,1,1,1,1,2,73,1
"DE-E",2,1,1,4,3,1,1,1,4,2,2,6,1,2,59,1
"DE-E",5,4,1,2,2,4,4,1,4,2,2,5,1,2,52,4
"DE-E",3,1,5,5,5,5,5,2,3,3,3,4,2,1,24,6
"DE-E",5,4,1,2,4,4,4,1,4,4,4,4,4,2,40,6
"DE-E",3,3,3,2,3,3,3,1,4,3,3,3,2,2,32,6
"DE-E",3,3,2,2,2,2,5,2,4,2,3,4,2,1,32,6
"DE-E",3,5,5,2,2,2,2,2,3,3,4,4,2,2,54,1
"DE-E",4,4,4,2,4,4,4,2,3,4,3,3,4,2,65,5
"DE-E",3,3,2,2,2,2,2,2,4,4,4,3,2,1,41,1
"DE-E",6,2,3,2,2,2,2,2,5,4,3,3,1,1,69,1
"DE-E",3,2,4,2,5,4,2,2,4,3,3,4,3,1,58,1
"DE-E",5,5,1,5,1,1,1,1,4,2,3,2,3,1,30,6
"DE-E",6,5,1,1,4,1,1,1,5,5,2,2,3,2,57,1
"DE-E",4,4,2,2,2,2,2,2,4,4,4,4,2,2,58,1
"DE-E",5,5,3,3,1,1,1,1,4,2,2,2,2,1,79,1
"DE-E",5,5,1,2,1,1,1,2,3,3,5,3,3,1,48,4
"DE-E",6,4,2,2,4,6,6,2,4,3,2,4,2,2,32,6
"DE-E",3,5,1,1,1,1,1,1,5,5,3,3,3,2,58,5
"DE-E",5,5,1,5,4,1,1,1,5,4,2,5,1,1,64,1
"DE-E",4,4,1,6,2,2,2,2,2,2,6,5,6,1,50,1
"DE-E",4,4,2,6,6,5,5,1,4,3,4,4,2,2,41,1
"DE-E",3,5,1,1,6,2,2,1,5,3,3,4,2,1,37,1
"DE-E",4,4,3,2,2,3,3,2,5,5,5,3,2,1,74,1
"DE-E",3,4,3,2,2,1,1,2,2,2,2,2,1,1,34,6
"DE-E",3,1,2,1,2,2,2,1,2,2,2,4,5,1,78,1
"DE-E",4,2,4,2,3,2,4,1,4,4,4,3,2,1,82,1
"DE-E",5,4,2,2,2,2,2,2,4,4,3,4,2,2,28,6
"DE-E",5,5,5,3,3,2,2,2,4,4,4,4,2,2,28,6
"DE-E",1,1,1,1,1,1,1,1,2,1,1,1,3,1,69,1
"DE-E",1,7,7,7,1,7,7,1,7,7,7,7,7,2,76,1
"DE-E",2,4,1,2,4,6,6,1,3,5,5,1,1,1,67,1
"DE-E",4,4,2,2,2,2,2,1,4,4,4,4,1,2,50,1
"DE-E",3,4,2,4,3,6,6,2,2,3,2,4,2,1,24,6
"DE-E",2,2,3,3,4,5,5,1,4,3,2,1,1,1,68,1
"DE-E",2,2,2,2,4,2,2,2,2,2,2,4,3,2,48,4
"DE-E",4,4,2,4,2,2,2,1,4,4,4,2,2,2,63,1
"DE-E",4,4,1,1,4,4,4,1,5,2,2,2,2,2,54,1
"DE-E",5,5,1,2,2,4,4,1,4,3,2,4,1,2,20,6
"DE-E",4,4,2,4,2,4,4,1,3,4,3,2,2,1,49,6
"DE-E",1,7,2,5,1,1,1,1,5,1,1,1,1,1,57,1
"DE-E",2,3,2,3,4,1,1,1,4,4,2,2,2,1,56,1
"DE-E",2,4,1,3,4,6,6,6,6,6,6,6,6,2,54,4
"DE-E",5,5,1,3,1,1,1,1,4,4,1,5,3,2,55,5
"DE-E",3,2,3,1,3,4,4,1,3,3,4,3,2,2,55,5
"DE-E",1,3,1,1,1,5,5,1,5,5,5,5,1,1,75,1
"DE-E",5,5,1,5,1,1,1,1,4,5,4,3,3,1,67,1
"DE-E",2,4,1,1,4,4,4,2,3,4,2,6,2,1,24,6
"DE-E",5,5,1,1,1,1,6,1,5,4,4,4,2,2,62,5
"DE-E",5,3,1,2,1,1,1,1,2,3,2,3,3,2,53,4
"DE-E",2,2,2,2,2,2,2,2,2,2,2,4,2,2,80,1
"DE-E",3,1,2,2,2,2,2,2,4,4,2,3,2,2,52,1
"DE-E",3,2,2,3,1,1,4,1,3,3,3,2,6,2,87,5
"DE-E",2,2,3,2,2,7,2,2,3,2,3,3,2,1,69,1
"DE-E",3,2,2,2,2,3,3,2,3,3,2,2,2,1,68,1
"DE-E",3,1,5,5,4,5,5,2,4,3,2,3,2,2,25,1
"DE-E",3,3,2,2,1,1,1,1,3,3,2,3,2,1,43,6
"DE-E",4,3,2,3,2,2,2,2,4,4,4,4,2,2,59,1
"DE-E",3,4,4,2,4,4,4,1,2,4,4,2,2,1,53,4
"DE-E",1,3,2,1,2,2,2,1,3,2,2,3,2,2,61,1
"DE-E",2,2,2,3,4,3,3,2,3,4,2,2,1,1,27,6
"DE-E",3,3,4,3,1,1,1,1,5,5,5,5,2,1,65,1
"DE-E",2,1,1,1,2,1,1,2,2,3,2,3,3,1,51,1
"DE-E",2,2,3,3,2,3,3,1,5,5,5,2,1,1,78,1
"DE-E",6,2,2,2,6,6,6,6,4,4,4,2,6,1,63,6
"DE-E",4,2,4,2,4,6,6,2,3,4,3,4,3,1,62,1
"DE-E",6,3,1,2,1,2,2,2,5,5,2,3,2,1,47,3
"DE-E",2,4,2,2,4,4,5,1,4,5,3,2,2,1,53,4
"DE-E",5,5,2,1,1,4,4,1,3,2,4,4,6,2,52,4
"DE-E",3,2,2,2,2,6,6,1,2,3,3,4,2,2,64,4
"DE-E",3,4,1,2,1,1,2,1,4,4,3,3,3,1,69,1
"DE-E",4,3,2,1,1,1,1,1,4,4,3,4,4,2,37,4
"DE-E",2,4,2,4,2,2,2,1,4,4,4,3,2,2,49,1
"DE-E",4,4,1,1,2,1,1,1,4,2,2,3,2,2,45,4
"DE-E",5,5,1,1,1,1,1,3,4,1,2,3,4,1,38,6
"DE-E",5,5,1,4,2,2,4,2,2,2,2,4,4,1,45,1
"DE-E",4,6,2,1,2,6,6,2,5,4,5,6,6,1,55,1
"DE-E",3,3,1,6,2,2,2,1,3,4,3,4,6,1,35,6
"DE-E",5,2,2,4,2,3,4,1,4,3,3,2,2,1,53,5
"DE-E",3,1,1,1,2,1,1,1,4,2,1,2,2,2,42,6
"DE-E",5,5,5,5,1,1,1,2,4,2,4,4,4,2,47,4
"DE-E",3,4,4,2,2,3,3,1,5,2,4,5,4,1,61,1
"DE-E",2,2,2,1,1,1,1,1,1,2,2,2,1,2,31,3
"DE-E",5,5,1,4,4,2,4,2,4,4,4,3,2,2,40,6
"DE-E",5,5,1,1,1,1,1,1,2,4,2,2,2,2,51,1
"DE-E",2,1,2,3,2,3,3,2,3,3,2,1,1,2,78,1
"DE-E",3,2,4,1,1,1,1,1,5,5,5,1,1,1,62,1
"DE-E",3,5,1,2,1,1,5,1,2,1,2,2,1,1,45,1
"DE-E",4,4,2,2,4,4,4,2,4,2,4,3,2,1,30,1
"DE-E",4,4,2,1,1,2,2,1,4,5,4,4,4,2,69,5
"DE-E",3,5,1,4,4,1,1,1,5,5,4,2,1,1,34,6
"DE-E",2,3,3,4,4,5,5,1,2,2,2,4,3,1,33,1
"DE-E",1,1,6,1,4,4,4,1,4,2,4,4,2,1,63,1
"DE-E",1,3,3,2,4,3,3,1,2,2,2,3,4,2,66,1
"DE-E",4,5,1,2,5,6,6,1,3,3,3,2,3,2,69,1
"DE-E",5,5,1,5,2,1,1,1,4,2,1,5,2,1,71,4
"DE-E",4,2,2,4,4,5,5,2,2,2,2,3,3,1,29,1
"DE-E",5,4,2,3,2,2,4,1,5,5,4,1,1,2,86,5
"DE-E",3,2,2,3,4,2,2,1,4,4,4,2,1,2,76,1
"DE-E",5,1,4,1,1,1,1,1,5,1,3,1,1,1,73,1
"DE-E",5,5,2,7,2,2,2,1,4,3,4,4,1,1,56,1
"DE-E",3,3,3,3,2,1,1,1,5,4,2,3,2,2,51,4
"DE-E",3,3,2,3,4,4,4,2,3,2,2,2,2,1,31,6
"DE-E",3,4,2,4,1,1,1,1,3,3,2,3,1,2,28,1
"GB",4,4,2,2,2,4,4,2,2,3,4,3,3,2,71,5
"GB",3,3,2,3,3,3,3,6,6,6,6,6,6,2,50,1
"GB",2,2,3,2,4,4,4,1,5,4,4,4,2,2,76,1
"GB",3,2,1,2,3,4,5,1,2,2,2,1,1,1,43,1
"GB",3,2,3,4,2,3,3,1,5,3,4,3,4,1,41,1
"GB",2,1,3,3,4,3,3,2,4,3,3,3,3,1,59,4
"GB",4,1,3,4,4,2,2,1,5,3,4,4,2,1,42,1
"GB",5,5,1,4,4,5,5,1,5,5,4,3,2,2,38,6
"GB",2,2,3,2,3,4,4,3,2,2,3,3,4,1,75,6
"GB",3,2,2,2,2,2,2,2,4,4,2,3,2,2,49,4
"GB",5,5,2,2,2,2,2,1,4,4,2,3,4,2,43,6
"GB",3,3,2,2,2,2,2,2,3,2,2,3,2,1,43,6
"GB",3,4,1,3,4,2,2,6,4,2,4,4,1,1,28,1
"GB",3,3,1,3,2,2,2,3,4,3,2,2,2,1,18,6
"GB",3,3,4,4,4,6,6,1,4,4,2,6,6,2,32,1
"GB",6,4,2,2,4,6,6,6,4,2,3,4,6,1,39,6
"GB",4,2,2,2,4,2,2,2,4,3,2,2,4,2,67,1
"GB",4,4,2,3,4,4,5,2,5,4,2,2,2,2,53,4
"GB",3,2,2,2,4,2,2,2,4,4,4,2,2,1,56,1
"GB",4,2,2,2,4,2,2,1,5,1,4,4,5,2,46,4
"GB",2,1,3,2,4,3,3,2,4,4,4,3,2,1,78,1
"GB",5,4,2,4,2,2,2,3,4,4,4,4,4,2,47,6
"GB",5,5,1,3,1,1,1,1,5,5,2,4,3,2,31,6
"GB",2,2,3,2,4,2,2,2,3,2,3,2,3,1,43,1
"GB",3,2,2,4,4,4,4,2,2,2,2,2,2,1,63,5
"GB",3,2,2,2,4,4,4,3,2,3,4,4,3,1,65,2
"GB",4,4,2,2,2,1,1,2,3,3,2,3,2,1,33,6
"GB",2,7,7,7,2,7,7,2,4,7,7,7,7,2,56,4
"GB",2,2,3,2,4,4,4,1,4,4,4,3,3,1,77,1
"GB",2,1,4,3,4,5,5,1,5,4,4,2,1,2,88,5
"GB",4,4,1,2,1,1,1,1,4,5,2,3,3,2,26,6
"GB",4,4,2,4,5,5,5,1,5,5,2,2,2,1,36,6
"GB",5,5,1,4,1,1,1,1,4,5,5,3,3,1,26,6
"GB",2,1,4,2,2,2,2,1,4,2,2,2,2,2,64,3
"GB",3,2,4,2,5,5,5,2,2,2,2,3,2,2,79,5
"GB",4,4,2,4,1,1,1,1,4,4,3,3,1,2,44,6
"GB",2,3,2,2,4,2,2,1,4,3,2,3,3,2,45,1
"GB",3,4,2,3,1,1,1,2,3,3,3,3,3,2,31,6
"GB",1,2,2,2,3,4,4,1,3,4,4,2,2,2,70,1
"GB",4,2,2,2,2,2,2,2,4,2,4,3,4,2,34,6
"GB",2,1,2,2,4,3,3,4,3,1,2,4,4,1,49,4
"GB",1,1,5,4,5,5,5,1,5,5,5,3,2,2,83,1
"GB",4,2,1,3,4,2,2,4,2,2,4,3,2,2,23,6
"GB",4,2,3,3,2,4,4,1,4,4,2,4,3,2,75,5
"GB",3,1,1,2,4,4,5,2,4,2,2,3,3,2,80,5
"GB",3,4,2,2,2,5,5,1,2,2,1,2,3,1,65,1
"GB",2,2,1,3,4,2,2,3,4,2,2,4,2,1,32,1
"GB",3,2,4,2,4,5,5,1,5,4,3,3,2,2,61,4
"GB",2,4,2,5,7,1,1,1,3,3,4,3,2,1,46,4
"GB",3,3,2,2,1,1,1,3,4,3,4,3,2,2,42,1
"GB",4,2,2,2,3,3,3,2,4,3,3,3,2,1,36,3
"GB",4,4,2,2,4,4,4,2,4,4,4,2,2,1,74,1
"GB",4,4,2,6,2,1,1,1,4,4,4,2,2,2,20,1
"GB",3,3,2,3,4,4,4,2,4,2,4,3,2,1,63,1
"GB",2,4,2,2,4,3,3,1,5,5,5,1,1,1,44,6
"GB",5,5,2,3,1,1,1,2,7,3,7,5,5,2,58,1
"GB",5,5,1,3,3,1,1,6,6,3,5,4,2,1,43,6
"GB",1,3,3,2,4,3,3,1,4,4,2,3,2,2,28,4
"GB",4,4,2,4,2,4,4,2,4,4,4,4,4,1,59,3
"GB",2,2,3,2,1,2,2,2,4,3,2,2,2,1,57,4
"GB",3,2,3,3,3,4,4,2,3,2,2,2,3,1,67,1
"GB",3,3,3,2,2,2,2,1,4,4,4,4,3,1,42,1
"GB",3,3,5,5,3,5,5,2,5,3,3,3,3,2,69,1
"GB",4,4,2,4,1,2,2,1,5,4,3,4,2,1,41,5
"GB",3,3,2,4,2,2,2,2,5,4,3,4,3,2,58,4
"GB",3,2,1,2,4,2,2,2,4,4,3,3,3,2,40,1
"GB",4,2,3,2,4,2,4,2,4,2,2,4,2,2,72,5
"GB",3,2,2,3,4,4,4,2,4,4,3,4,1,2,85,5
"GB",3,5,1,2,1,1,1,1,5,5,4,4,4,2,28,6
"GB",2,2,2,2,2,4,4,1,4,3,3,3,3,1,61,1
"GB",4,2,3,2,3,2,5,1,2,4,3,2,2,1,80,6
"GB",3,2,1,1,2,2,2,2,1,1,2,3,3,2,21,6
"GB",3,3,3,3,3,2,2,2,3,3,1,2,2,1,35,1
"GB",5,5,5,5,5,5,4,1,5,5,5,5,5,1,25,6
"GB",2,2,2,3,3,3,4,1,4,3,2,3,3,2,57,5
"GB",3,4,2,2,2,2,2,2,4,3,4,4,3,2,65,6
"GB",3,5,1,3,4,2,2,1,2,5,2,2,1,2,19,6
"GB",4,4,2,2,4,4,4,2,4,4,4,4,3,2,54,4
"GB",5,5,2,4,4,4,4,2,4,5,5,4,5,2,44,4
"GB",2,5,1,2,2,2,2,2,2,2,1,3,3,2,43,1
"GB",5,2,2,2,1,1,1,1,5,5,5,5,2,2,40,4
"GB",1,3,4,1,4,4,4,1,2,2,2,2,2,1,40,1
"GB",6,2,4,4,4,4,4,3,4,4,4,4,4,1,76,1
"GB",4,3,2,2,3,6,6,2,4,2,4,4,2,1,67,1
"GB",3,1,3,4,4,4,4,2,4,2,2,4,4,2,41,1
"GB",3,4,3,3,2,5,5,6,3,4,3,3,3,1,38,6
"GB",2,2,4,4,4,4,5,2,4,4,4,2,2,1,83,1
"GB",3,4,2,3,4,2,2,1,3,4,2,3,4,1,51,4
"GB",3,2,2,2,2,2,2,2,4,4,4,4,2,1,29,1
"GB",3,3,3,2,3,3,3,2,3,3,3,3,3,1,37,6
"GB",3,1,4,2,3,2,2,1,5,3,4,3,2,1,80,1
"GB",3,4,2,4,2,2,2,2,4,3,4,4,3,2,47,4
"GB",4,4,2,3,4,4,4,1,3,3,2,3,3,2,42,6
"GB",4,4,2,4,2,3,3,2,4,2,4,4,4,2,21,6
"GB",3,2,2,2,2,2,2,1,4,3,2,4,2,2,28,1
"GB",4,2,2,4,4,5,5,3,4,2,4,4,2,2,43,1
"GB",3,2,2,4,1,2,2,4,3,2,2,3,3,1,34,6
"GB",3,3,2,3,2,2,2,2,4,4,4,2,2,2,57,6
"GB",4,4,3,3,4,3,3,2,4,5,4,4,2,2,44,4
"GB",3,1,2,4,5,5,5,1,5,3,2,3,1,1,67,1
"GB",4,1,4,2,2,2,2,2,4,4,4,7,7,2,79,5
"GB",4,2,3,2,5,4,4,1,4,5,4,5,3,2,44,1
"GB",1,1,4,3,6,2,2,5,2,2,2,3,3,1,78,5
"GB",3,3,2,2,2,2,2,1,5,5,5,5,4,2,60,1
"GB",3,5,1,3,3,3,3,3,5,3,5,5,3,1,40,1
"GB",1,1,5,5,5,5,5,2,5,4,3,2,2,1,53,1
"GB",4,2,2,3,4,4,4,2,3,3,2,3,2,2,54,4
"GB",4,4,2,2,2,4,4,1,5,5,2,4,2,1,30,1
"GB",3,3,3,2,2,2,2,3,3,4,3,3,3,2,52,6
"GB",3,3,3,2,4,4,4,4,4,2,2,4,3,1,62,1
"GB",3,3,2,2,3,3,4,2,4,2,3,3,2,1,56,1
"GB",4,4,2,2,4,4,4,1,4,4,4,4,2,1,45,6
"GB",2,1,3,2,4,2,2,3,2,2,2,3,2,2,42,1
"GB",4,4,2,3,2,2,2,2,2,3,2,3,3,2,28,4
"GB",2,1,3,3,3,2,3,2,3,2,2,2,2,1,87,6
"GB",3,2,2,2,4,4,4,1,4,2,4,2,2,1,71,1
"GB",3,4,1,1,1,3,3,1,4,4,4,1,1,1,65,1
"GB",2,3,2,2,2,3,3,2,4,4,4,4,3,2,53,4
"GB",4,6,1,4,4,2,2,1,5,5,6,5,1,2,43,6
"GB",3,2,3,2,4,5,5,2,4,4,4,4,3,1,50,1
"GB",3,2,2,6,2,2,3,1,3,2,2,2,1,1,63,3
"GB",3,1,3,3,2,3,3,2,5,2,2,3,3,2,79,5
"GB",3,4,1,4,2,1,1,2,2,4,2,4,4,2,48,1
"GB",4,4,2,2,2,2,2,2,4,4,4,4,2,2,29,6
"GB",3,3,2,1,1,1,1,3,4,3,3,3,3,2,52,4
"GB",2,2,2,3,5,5,5,2,5,5,5,5,5,2,69,1
"GB",6,4,2,2,2,2,2,2,4,4,4,4,4,2,30,6
"GB",3,2,3,3,3,4,4,2,4,2,4,4,4,2,43,4
"GB",4,2,2,2,4,4,4,4,4,2,4,4,2,1,65,6
"GB",1,3,3,1,4,3,3,1,5,5,3,3,2,2,33,1
"GB",4,2,2,2,4,4,4,2,4,4,4,4,2,2,65,1
"GB",4,2,2,2,4,4,4,2,4,4,2,4,4,2,70,5
"GB",2,1,1,2,1,3,4,2,4,3,7,7,2,1,65,1
"GB",2,2,4,4,4,4,4,2,4,4,2,4,2,1,63,1
"GB",3,2,2,3,2,2,3,2,3,3,3,2,3,1,79,5
"GB",4,3,4,3,2,2,2,3,3,3,3,3,3,2,31,3
